w_connect,w_block,w_center,win_rate_vs_random,wins_vs_random,losses_vs_random,draws_vs_random,avg_turns_win_vs_random,avg_turns_loss_vs_random,win_rate_vs_intuitive_gamer,wins_vs_intuitive_gamer,losses_vs_intuitive_gamer,draws_vs_intuitive_gamer,avg_turns_win_vs_intuitive_gamer,avg_turns_loss_vs_intuitive_gamer,win_rate_vs_mcts,wins_vs_mcts,losses_vs_mcts,draws_vs_mcts,avg_turns_win_vs_mcts,avg_turns_loss_vs_mcts
0.6,0.6,0.0,0.82,41,5,4,6.17,7.6,0.64,32,17,1,5.5,6.35,0.16,8,37,5,5.25,6.7
0.6,0.6,0.2,0.88,44,6,0,5.95,6.67,0.72,36,12,2,5.28,6.33,0.22,11,30,9,5.73,7.0
0.6,0.6,0.4,0.8,40,8,2,5.7,7.25,0.8,40,8,2,5.55,6.5,0.16,8,37,5,5.0,6.76
0.6,0.6,0.6,0.88,44,1,5,6.09,8.0,0.76,38,9,3,5.68,6.44,0.12,6,36,8,5.33,6.83
0.6,0.6,0.8,0.82,41,8,1,6.22,7.0,0.72,36,13,1,5.72,6.92,0.18,9,36,5,5.67,6.83
0.6,0.6,1.0,0.76,38,9,3,5.79,6.89,0.74,37,12,1,5.38,6.5,0.22,11,32,7,5.73,6.62
0.6,0.6,1.2,0.88,44,3,3,5.68,7.33,0.7,35,14,1,5.63,6.86,0.22,11,34,5,5.55,6.76
0.6,0.6,1.4,0.88,44,4,2,5.5,7.0,0.72,36,10,4,6.0,6.6,0.2,10,37,3,5.4,6.65
0.6,0.6,1.6,0.94,47,2,1,5.6,7.0,0.72,36,12,2,5.72,6.67,0.3,15,29,6,5.0,7.03
0.6,0.6,1.8,0.9,45,2,3,5.31,6.0,0.66,33,14,3,5.55,7.71,0.18,9,34,7,5.44,6.65
0.6,0.6,2.0,0.9,45,3,2,5.53,8.0,0.62,31,16,3,5.58,7.12,0.28,14,32,4,5.0,6.44
0.6,0.8,0.0,0.86,43,3,4,5.84,7.33,0.82,41,9,0,5.68,6.22,0.18,9,35,6,5.0,6.57
0.6,0.8,0.2,0.82,41,5,4,6.37,6.4,0.7,35,15,0,5.74,6.13,0.24,12,34,4,5.67,6.65
0.6,0.8,0.4,0.68,34,11,5,5.76,7.27,0.7,35,13,2,5.8,6.46,0.16,8,38,4,5.5,6.68
0.6,0.8,0.6,0.86,43,5,2,5.79,7.2,0.8,40,7,3,5.55,6.86,0.18,9,36,5,5.67,6.67
0.6,0.8,0.8,0.8,40,4,6,5.2,6.5,0.7,35,14,1,5.29,6.57,0.26,13,30,7,5.46,6.8
0.6,0.8,1.0,0.88,44,5,1,5.86,6.4,0.68,34,15,1,5.59,7.2,0.22,11,36,3,5.73,6.61
0.6,0.8,1.2,0.92,46,4,0,5.65,7.0,0.64,32,14,4,5.69,6.71,0.14,7,37,6,5.0,6.54
0.6,0.8,1.4,0.92,46,2,2,5.65,7.0,0.7,35,11,4,5.69,7.45,0.36,18,26,6,5.22,7.08
0.6,0.8,1.6,0.84,42,4,4,5.71,7.5,0.62,31,17,2,5.45,7.06,0.28,14,29,7,5.43,6.83
0.6,0.8,1.8,0.92,46,4,0,5.61,6.0,0.66,33,14,3,5.73,7.14,0.26,13,30,7,5.15,6.87
0.6,0.8,2.0,0.92,46,2,2,5.61,6.0,0.52,26,20,4,5.92,7.5,0.18,9,30,11,5.44,6.4
0.6,1.0,0.0,0.86,43,6,1,5.98,7.0,0.7,35,15,0,5.46,6.4,0.18,9,35,6,5.22,6.91
0.6,1.0,0.2,0.84,42,7,1,5.9,6.57,0.72,36,14,0,5.83,6.43,0.08,4,45,1,5.5,6.67
0.6,1.0,0.4,0.9,45,3,2,5.84,6.67,0.68,34,15,1,5.65,6.27,0.28,14,29,7,5.0,6.55
0.6,1.0,0.6,0.86,43,5,2,5.7,7.2,0.64,32,17,1,5.94,6.82,0.26,13,34,3,5.46,6.76
0.6,1.0,0.8,0.88,44,3,3,5.45,6.67,0.76,38,10,2,6.0,6.4,0.24,12,37,1,5.5,6.59
0.6,1.0,1.0,0.9,45,4,1,5.62,7.0,0.68,34,15,1,6.0,6.93,0.16,8,39,3,5.5,6.67
0.6,1.0,1.2,0.84,42,6,2,5.57,7.67,0.72,36,11,3,5.56,7.64,0.22,11,33,6,5.36,6.55
0.6,1.0,1.4,0.86,43,4,3,5.74,6.5,0.66,33,11,6,5.67,7.27,0.3,15,32,3,5.4,6.56
0.6,1.0,1.6,0.86,43,3,4,5.28,7.33,0.54,27,22,1,5.44,7.36,0.28,14,27,9,5.43,7.11
0.6,1.0,1.8,0.92,46,2,2,5.78,6.0,0.66,33,11,6,5.73,6.91,0.2,10,33,7,5.4,6.73
0.6,1.0,2.0,0.9,45,4,1,5.58,7.0,0.58,29,19,2,5.9,7.37,0.28,14,26,10,5.14,6.92
0.6,1.2,0.0,0.82,41,9,0,5.93,7.11,0.6,30,14,6,5.73,6.14,0.16,8,39,3,5.0,6.62
0.6,1.2,0.2,0.88,44,3,3,6.14,7.33,0.72,36,11,3,5.5,6.36,0.12,6,33,11,5.0,6.79
0.6,1.2,0.4,0.8,40,7,3,5.65,7.71,0.68,34,13,3,5.65,6.31,0.3,15,31,4,5.4,6.84
0.6,1.2,0.6,0.78,39,7,4,6.13,6.86,0.56,28,20,2,5.36,7.0,0.2,10,36,4,5.4,6.78
0.6,1.2,0.8,0.88,44,4,2,5.82,7.5,0.66,33,16,1,5.48,6.38,0.22,11,37,2,5.36,6.97
0.6,1.2,1.0,0.8,40,6,4,5.65,8.0,0.64,32,17,1,5.38,6.94,0.22,11,33,6,5.55,6.61
0.6,1.2,1.2,0.88,44,4,2,5.73,7.0,0.58,29,17,4,5.62,7.06,0.16,8,36,6,6.0,6.78
0.6,1.2,1.4,0.88,44,2,4,5.59,7.0,0.78,39,8,3,5.36,7.75,0.22,11,31,8,5.36,6.77
0.6,1.2,1.6,0.84,42,6,2,5.38,7.33,0.68,34,14,2,5.24,7.43,0.26,13,29,8,5.0,6.69
0.6,1.2,1.8,0.9,45,2,3,5.18,8.0,0.66,33,14,3,5.85,7.14,0.44,22,20,8,5.45,6.8
0.6,1.2,2.0,0.94,47,2,1,5.81,7.0,0.54,27,20,3,5.81,7.3,0.16,8,36,6,5.0,7.28
0.6,1.4,0.0,0.84,42,7,1,5.67,7.14,0.74,37,11,2,5.54,6.0,0.2,10,36,4,5.8,7.11
0.6,1.4,0.2,0.9,45,3,2,5.53,8.0,0.7,35,14,1,5.51,6.29,0.14,7,36,7,5.29,6.83
0.6,1.4,0.4,0.88,44,4,2,5.64,7.0,0.8,40,8,2,5.6,6.5,0.22,11,34,5,5.91,6.65
0.6,1.4,0.6,0.76,38,8,4,5.74,7.25,0.74,37,11,2,5.32,6.91,0.2,10,33,7,5.2,6.91
0.6,1.4,0.8,0.86,43,5,2,5.93,6.8,0.72,36,11,3,5.61,6.55,0.2,10,36,4,5.8,7.0
0.6,1.4,1.0,0.86,43,7,0,5.93,6.57,0.6,30,20,0,5.67,7.3,0.2,10,34,6,5.6,6.88
0.6,1.4,1.2,0.9,45,5,0,5.58,7.6,0.5,25,19,6,5.4,6.84,0.2,10,36,4,5.0,6.78
0.6,1.4,1.4,0.9,45,0,5,5.4,0.0,0.46,23,24,3,5.09,7.25,0.22,11,33,6,5.18,6.61
0.6,1.4,1.6,0.82,41,4,5,5.44,7.0,0.68,34,13,3,5.59,7.69,0.24,12,35,3,5.33,6.74
0.6,1.4,1.8,0.9,45,5,0,5.49,8.0,0.46,23,22,5,5.78,7.09,0.14,7,32,11,5.29,6.94
0.6,1.4,2.0,0.86,43,5,2,5.88,6.8,0.5,25,23,2,5.88,7.39,0.22,11,30,9,5.0,6.8
0.6,1.6,0.0,0.78,39,10,1,5.92,6.8,0.8,40,9,1,5.65,6.67,0.18,9,37,4,5.44,6.65
0.6,1.6,0.2,0.84,42,7,1,5.9,7.43,0.76,38,10,2,5.47,6.4,0.22,11,34,5,5.18,6.82
0.6,1.6,0.4,0.84,42,6,2,5.67,6.67,0.76,38,12,0,5.58,6.83,0.14,7,36,7,5.29,6.67
0.6,1.6,0.6,0.88,44,6,0,5.5,7.0,0.68,34,16,0,5.47,6.5,0.18,9,39,2,5.0,7.03
0.6,1.6,0.8,0.86,43,4,3,5.37,7.0,0.56,28,20,2,6.07,6.9,0.22,11,36,3,5.18,6.56
0.6,1.6,1.0,0.84,42,6,2,5.71,7.33,0.68,34,14,2,5.35,7.0,0.1,5,39,6,5.0,6.82
0.6,1.6,1.2,0.84,42,6,2,5.67,7.33,0.64,32,13,5,5.5,7.23,0.22,11,32,7,5.36,6.69
0.6,1.6,1.4,0.8,40,9,1,5.75,7.33,0.54,27,20,3,5.37,7.3,0.26,13,34,3,5.0,6.82
0.6,1.6,1.6,0.84,42,7,1,5.57,7.43,0.58,29,17,4,5.41,7.06,0.14,7,40,3,5.0,6.65
0.6,1.6,1.8,0.88,44,3,3,5.73,8.0,0.66,33,11,6,5.61,7.64,0.26,13,35,2,5.46,6.74
0.6,1.6,2.0,0.88,44,6,0,5.55,7.33,0.54,27,20,3,5.22,7.5,0.2,10,35,5,5.2,6.69
0.6,1.8,0.0,0.9,45,2,3,6.07,6.0,0.68,34,15,1,5.29,6.67,0.22,11,34,5,5.73,6.76
0.6,1.8,0.2,0.8,40,6,4,5.5,7.33,0.76,38,12,0,5.79,6.33,0.26,13,29,8,5.15,6.76
0.6,1.8,0.4,0.84,42,7,1,5.67,7.43,0.72,36,13,1,5.78,6.92,0.18,9,37,4,5.22,6.54
0.6,1.8,0.6,0.86,43,6,1,5.93,8.0,0.72,36,13,1,5.39,6.92,0.16,8,36,6,5.25,6.61
0.6,1.8,0.8,0.76,38,10,2,5.84,7.2,0.64,32,15,3,5.75,6.67,0.1,5,37,8,5.4,6.7
0.6,1.8,1.0,0.8,40,9,1,5.45,7.56,0.62,31,13,6,5.13,7.54,0.34,17,32,1,5.12,6.62
0.6,1.8,1.2,0.82,41,2,7,5.63,6.0,0.62,31,19,0,5.84,7.37,0.2,10,36,4,5.4,6.94
0.6,1.8,1.4,0.94,47,2,1,5.55,7.0,0.58,29,19,2,5.48,7.16,0.28,14,32,4,5.0,7.06
0.6,1.8,1.6,0.82,41,8,1,5.44,7.5,0.56,28,17,5,5.5,7.29,0.12,6,36,8,5.0,6.89
0.6,1.8,1.8,0.9,45,3,2,5.4,7.33,0.56,28,19,3,5.57,7.47,0.16,8,35,7,5.25,6.8
0.6,1.8,2.0,0.8,40,7,3,5.35,7.43,0.62,31,11,8,5.58,8.0,0.26,13,29,8,5.46,6.97
0.6,2.0,0.0,0.76,38,8,4,5.68,7.0,0.7,35,14,1,5.29,6.43,0.16,8,35,7,5.5,6.97
0.6,2.0,0.2,0.92,46,4,0,5.74,7.5,0.68,34,15,1,5.53,6.67,0.22,11,36,3,5.18,6.89
0.6,2.0,0.4,0.86,43,2,5,5.84,8.0,0.72,36,12,2,5.39,7.0,0.18,9,39,2,5.67,6.56
0.6,2.0,0.6,0.84,42,4,4,5.67,6.5,0.7,35,14,1,5.46,7.0,0.26,13,34,3,5.46,6.88
0.6,2.0,0.8,0.88,44,6,0,5.59,7.33,0.68,34,15,1,5.24,7.2,0.2,10,38,2,5.0,6.74
0.6,2.0,1.0,0.82,41,6,3,5.59,6.33,0.7,35,13,2,5.11,7.85,0.2,10,34,6,5.4,6.76
0.6,2.0,1.2,0.84,42,7,1,5.24,6.57,0.64,32,17,1,5.12,7.65,0.24,12,34,4,5.5,6.82
0.6,2.0,1.4,0.84,42,6,2,5.38,7.0,0.56,28,20,2,5.43,7.8,0.14,7,40,3,5.29,6.8
0.6,2.0,1.6,0.94,47,1,2,5.43,6.0,0.58,29,18,3,5.0,7.33,0.24,12,30,8,5.17,6.67
0.6,2.0,1.8,0.82,41,6,3,5.54,7.0,0.52,26,22,2,5.31,7.55,0.28,14,30,6,5.14,6.87
0.6,2.0,2.0,0.84,42,7,1,5.71,7.43,0.42,21,22,7,5.86,7.45,0.36,18,27,5,5.22,6.89
0.8,0.0,0.0,0.8,40,6,4,5.9,7.0,0.66,33,16,1,5.67,6.0,0.16,8,37,5,5.25,6.76
0.8,0.0,0.2,0.8,40,6,4,5.95,7.33,0.82,41,9,0,5.54,6.67,0.2,10,35,5,5.6,6.69
0.8,0.0,0.4,0.82,41,7,2,5.78,7.14,0.58,29,19,2,6.1,6.21,0.26,13,35,2,5.77,7.03
0.8,0.0,0.6,0.88,44,5,1,5.86,6.8,0.76,38,9,3,5.63,6.67,0.14,7,40,3,5.0,6.7
0.8,0.0,0.8,0.92,46,3,1,5.7,8.0,0.68,34,13,3,5.71,6.62,0.1,5,34,11,5.4,6.71
0.8,0.0,1.0,0.92,46,4,0,5.7,7.0,0.72,36,11,3,5.83,6.73,0.2,10,35,5,5.4,6.97
0.8,0.0,1.2,0.86,43,4,3,5.65,7.5,0.64,32,13,5,5.75,6.92,0.28,14,31,5,5.29,6.65
0.8,0.0,1.4,0.9,45,2,3,5.44,7.0,0.76,38,8,4,6.16,7.25,0.28,14,27,9,5.14,7.04
0.8,0.0,1.6,0.92,46,4,0,5.39,8.0,0.78,39,8,3,5.77,7.25,0.24,12,27,11,5.33,6.89
0.8,0.0,1.8,0.9,45,3,2,5.4,8.0,0.78,39,10,1,5.92,7.4,0.28,14,28,8,5.57,6.64
0.8,0.0,2.0,0.88,44,4,2,5.41,6.5,0.76,38,8,4,5.79,7.25,0.36,18,24,8,5.11,6.5
0.8,0.2,0.0,0.74,37,6,7,5.97,7.33,0.72,36,12,2,5.61,6.67,0.18,9,38,3,5.0,6.79
0.8,0.2,0.2,0.86,43,5,2,6.07,6.8,0.76,38,11,1,5.47,6.73,0.14,7,38,5,5.29,6.74
0.8,0.2,0.4,0.88,44,4,2,5.41,6.5,0.84,42,7,1,5.48,6.29,0.28,14,30,6,5.43,7.0
0.8,0.2,0.6,0.84,42,7,1,6.1,7.43,0.78,39,10,1,5.31,7.0,0.26,13,29,8,5.31,6.97
0.8,0.2,0.8,0.9,45,3,2,5.62,7.33,0.74,37,13,0,5.38,6.62,0.22,11,33,6,5.36,6.85
0.8,0.2,1.0,0.92,46,1,3,5.48,8.0,0.76,38,11,1,5.47,6.91,0.2,10,32,8,5.6,6.81
0.8,0.2,1.2,0.82,41,6,3,5.44,7.33,0.8,40,9,1,5.85,7.33,0.22,11,32,7,5.36,6.75
0.8,0.2,1.4,0.92,46,2,2,5.52,7.0,0.74,37,11,2,6.14,7.27,0.26,13,32,5,5.15,6.44
0.8,0.2,1.6,0.86,43,5,2,5.42,7.6,0.72,36,11,3,5.83,6.73,0.36,18,27,5,5.11,6.74
0.8,0.2,1.8,0.9,45,2,3,5.31,6.0,0.6,30,17,3,6.13,6.59,0.24,12,30,8,5.17,6.6
0.8,0.2,2.0,0.88,44,3,3,5.41,6.67,0.7,35,12,3,5.8,7.17,0.24,12,28,10,5.33,7.07
0.8,0.4,0.0,0.84,42,6,2,5.52,7.33,0.86,43,7,0,5.56,6.29,0.26,13,32,5,5.62,6.88
0.8,0.4,0.2,0.82,41,5,4,5.63,8.0,0.76,38,11,1,5.58,6.18,0.22,11,36,3,5.0,6.72
0.8,0.4,0.4,0.86,43,5,2,5.42,7.2,0.78,39,11,0,5.87,6.55,0.2,10,32,8,6.0,6.5
0.8,0.4,0.6,0.82,41,4,5,5.78,7.0,0.78,39,10,1,5.92,6.6,0.24,12,29,9,5.83,6.76
0.8,0.4,0.8,0.88,44,5,1,5.55,6.0,0.7,35,11,4,5.69,6.55,0.2,10,35,5,5.4,6.8
0.8,0.4,1.0,0.84,42,4,4,5.67,6.5,0.74,37,11,2,5.92,6.55,0.16,8,38,4,5.25,6.42
0.8,0.4,1.2,0.96,48,2,0,5.42,7.0,0.68,34,13,3,5.65,6.92,0.24,12,33,5,5.33,6.73
0.8,0.4,1.4,0.9,45,3,2,5.76,6.67,0.72,36,12,2,5.56,7.0,0.12,6,35,9,5.33,6.46
0.8,0.4,1.6,0.94,47,1,2,5.51,6.0,0.7,35,12,3,5.8,7.33,0.32,16,26,8,5.38,6.85
0.8,0.4,1.8,0.88,44,5,1,5.55,6.8,0.68,34,10,6,5.59,7.4,0.14,7,29,14,5.0,7.1
0.8,0.4,2.0,0.8,40,9,1,5.3,7.11,0.6,30,19,1,6.2,7.37,0.12,6,33,11,5.0,7.09
0.8,0.6,0.0,0.78,39,7,4,5.51,7.14,0.78,39,8,3,5.41,6.75,0.22,11,34,5,5.36,6.76
0.8,0.6,0.2,0.84,42,6,2,5.62,7.0,0.86,43,7,0,5.74,6.57,0.12,6,38,6,5.0,6.68
0.8,0.6,0.4,0.84,42,5,3,5.95,6.8,0.82,41,8,1,5.68,6.75,0.18,9,34,7,5.44,6.65
0.8,0.6,0.6,0.9,45,4,1,5.71,7.5,0.7,35,12,3,5.57,6.67,0.28,14,34,2,5.14,6.88
0.8,0.6,0.8,0.96,48,2,0,5.58,7.0,0.78,39,8,3,5.51,7.25,0.28,14,31,5,5.14,6.84
0.8,0.6,1.0,0.9,45,4,1,5.31,7.5,0.82,41,9,0,5.44,7.11,0.28,14,27,9,5.57,6.67
0.8,0.6,1.2,0.78,39,10,1,5.36,7.4,0.74,37,12,1,5.38,7.0,0.18,9,31,10,5.67,6.58
0.8,0.6,1.4,0.92,46,2,2,5.52,8.0,0.68,34,12,4,5.65,7.5,0.28,14,27,9,5.29,7.04
0.8,0.6,1.6,0.9,45,4,1,5.49,7.5,0.68,34,12,4,5.41,6.83,0.28,14,32,4,6.14,7.0
0.8,0.6,1.8,0.82,41,3,6,5.68,6.67,0.5,25,17,8,5.72,7.18,0.28,14,30,6,5.14,6.73
0.8,0.6,2.0,0.9,45,3,2,5.36,6.67,0.58,29,19,2,5.69,7.58,0.24,12,31,7,5.17,6.97
0.8,0.8,0.0,0.78,39,6,5,5.82,7.33,0.92,46,3,1,5.43,6.0,0.16,8,35,7,6.0,7.03
0.8,0.8,0.2,0.88,44,4,2,5.77,7.0,0.86,43,6,1,5.79,7.0,0.16,8,34,8,5.5,6.53
0.8,0.8,0.4,0.8,40,3,7,5.5,6.67,0.68,34,14,2,5.35,6.43,0.28,14,31,5,5.29,6.84
0.8,0.8,0.6,0.88,44,5,1,5.86,6.8,0.78,39,11,0,5.46,6.55,0.16,8,34,8,5.25,6.76
0.8,0.8,0.8,0.84,42,5,3,5.71,6.0,0.7,35,13,2,5.29,6.62,0.2,10,36,4,6.2,6.61
0.8,0.8,1.0,0.86,43,4,3,5.56,6.5,0.72,36,12,2,5.78,7.67,0.22,11,37,2,5.36,6.86
0.8,0.8,1.2,0.86,43,6,1,5.47,6.67,0.64,32,16,2,5.69,7.62,0.2,10,32,8,5.2,6.88
0.8,0.8,1.4,0.88,44,5,1,5.5,7.2,0.66,33,11,6,5.3,7.45,0.28,14,34,2,5.43,6.94
0.8,0.8,1.6,0.86,43,5,2,5.23,7.2,0.58,29,17,4,5.28,7.53,0.18,9,33,8,5.22,6.73
0.8,0.8,1.8,0.82,41,3,6,5.44,6.67,0.6,30,16,4,5.73,7.62,0.34,17,25,8,5.24,6.64
0.8,0.8,2.0,0.86,43,5,2,5.37,6.8,0.54,27,17,6,5.52,6.94,0.3,15,32,3,5.27,6.75
0.8,1.0,0.0,0.86,43,5,2,5.6,6.4,0.86,43,7,0,5.74,6.0,0.24,12,32,6,5.17,6.81
0.8,1.0,0.2,0.88,44,5,1,5.73,6.8,0.74,37,8,5,5.43,6.25,0.18,9,40,1,5.44,6.8
0.8,1.0,0.4,0.88,44,6,0,5.73,7.33,0.76,38,12,0,5.37,7.0,0.16,8,40,2,5.25,6.65
0.8,1.0,0.6,0.82,41,5,4,5.68,6.8,0.78,39,11,0,5.67,7.27,0.2,10,33,7,5.6,6.73
0.8,1.0,0.8,0.88,44,3,3,5.55,6.67,0.78,39,7,4,5.62,7.43,0.18,9,35,6,5.22,6.69
0.8,1.0,1.0,0.8,40,8,2,5.3,6.5,0.84,42,4,4,6.05,7.5,0.2,10,32,8,5.8,6.69
0.8,1.0,1.2,0.92,46,3,1,5.65,7.33,0.56,28,18,4,5.0,7.44,0.22,11,35,4,5.0,6.74
0.8,1.0,1.4,0.86,43,5,2,5.56,7.6,0.6,30,13,7,5.8,7.23,0.24,12,33,5,5.17,6.91
0.8,1.0,1.6,0.86,43,2,5,5.47,6.0,0.54,27,19,4,5.3,7.37,0.18,9,35,6,5.22,6.69
0.8,1.0,1.8,0.88,44,5,1,5.27,7.2,0.54,27,22,1,5.67,7.45,0.14,7,39,4,5.29,6.92
0.8,1.0,2.0,0.88,44,4,2,5.32,6.5,0.5,25,21,4,5.72,7.71,0.24,12,31,7,5.5,6.71
0.8,1.2,0.0,0.9,45,4,1,5.4,7.5,0.86,43,5,2,5.56,6.0,0.26,13,36,1,5.31,6.94
0.8,1.2,0.2,0.82,41,8,1,5.73,7.25,0.72,36,11,3,5.72,6.55,0.16,8,38,4,5.25,6.79
0.8,1.2,0.4,0.88,44,4,2,5.73,7.5,0.72,36,10,4,5.5,6.2,0.26,13,29,8,5.31,6.48
0.8,1.2,0.6,0.8,40,9,1,5.65,6.89,0.8,40,8,2,5.4,7.25,0.26,13,31,6,5.62,6.71
0.8,1.2,0.8,0.86,43,2,5,5.93,7.0,0.72,36,10,4,5.56,7.8,0.2,10,34,6,5.2,6.65
0.8,1.2,1.0,0.88,44,6,0,5.45,7.0,0.68,34,16,0,5.41,7.12,0.18,9,37,4,5.0,6.81
0.8,1.2,1.2,0.78,39,10,1,5.31,7.4,0.62,31,16,3,5.45,7.38,0.24,12,31,7,5.0,6.84
0.8,1.2,1.4,0.84,42,6,2,5.48,6.67,0.64,32,16,2,5.25,7.25,0.12,6,33,11,5.33,6.73
0.8,1.2,1.6,0.88,44,6,0,5.59,7.67,0.5,25,22,3,6.12,7.27,0.2,10,38,2,5.6,6.68
0.8,1.2,1.8,0.96,48,2,0,5.71,8.0,0.5,25,22,3,6.12,7.55,0.14,7,35,8,5.29,6.69
0.8,1.2,2.0,0.86,43,2,5,5.65,7.0,0.58,29,16,5,5.83,7.62,0.26,13,30,7,5.46,6.8
0.8,1.4,0.0,0.84,42,5,3,5.71,7.6,0.8,40,9,1,5.55,6.44,0.14,7,38,5,5.29,6.58
0.8,1.4,0.2,0.74,37,10,3,5.86,7.2,0.8,40,10,0,5.5,6.6,0.28,14,30,6,5.29,6.93
0.8,1.4,0.4,0.74,37,10,3,5.76,6.4,0.84,42,8,0,5.57,6.75,0.14,7,40,3,6.43,6.6
0.8,1.4,0.6,0.88,44,3,3,5.41,7.33,0.72,36,13,1,5.44,7.08,0.26,13,30,7,5.0,6.67
0.8,1.4,0.8,0.86,43,3,4,5.47,7.33,0.72,36,12,2,5.22,7.33,0.3,15,32,3,5.27,6.81
0.8,1.4,1.0,0.9,45,4,1,5.53,7.0,0.74,37,12,1,5.59,7.83,0.28,14,32,4,5.57,6.69
0.8,1.4,1.2,0.86,43,3,4,5.42,7.33,0.6,30,20,0,5.6,7.4,0.22,11,33,6,5.55,6.67
0.8,1.4,1.4,0.78,39,10,1,5.36,6.8,0.58,29,20,1,5.55,7.5,0.28,14,29,7,5.0,7.17
0.8,1.4,1.6,0.82,41,5,4,5.49,7.2,0.5,25,20,5,5.96,7.6,0.16,8,32,10,5.25,6.69
0.8,1.4,1.8,0.92,46,2,2,5.48,7.0,0.56,28,13,9,5.14,7.54,0.1,5,33,12,5.0,6.97
0.8,1.4,2.0,0.82,41,4,5,5.44,6.5,0.4,20,23,7,5.8,7.48,0.24,12,34,4,5.33,7.0
0.8,1.6,0.0,0.84,42,8,0,5.76,7.0,0.78,39,8,3,5.31,6.25,0.18,9,37,4,5.0,6.59
0.8,1.6,0.2,0.86,43,2,5,6.12,6.0,0.78,39,9,2,5.56,6.44,0.12,6,40,4,5.67,6.8
0.8,1.6,0.4,0.86,43,5,2,5.7,7.2,0.78,39,9,2,5.26,6.44,0.1,5,43,2,5.0,6.88
0.8,1.6,0.6,0.82,41,7,2,5.49,7.71,0.68,34,15,1,5.24,6.8,0.24,12,36,2,5.33,7.17
0.8,1.6,0.8,0.88,44,4,2,5.5,6.5,0.58,29,16,5,5.14,7.5,0.16,8,36,6,5.0,6.67
0.8,1.6,1.0,0.86,43,4,3,5.6,7.0,0.68,34,16,0,5.76,7.25,0.2,10,38,2,5.2,6.58
0.8,1.6,1.2,0.9,45,4,1,5.4,8.0,0.5,25,21,4,5.4,7.33,0.2,10,35,5,5.2,6.74
0.8,1.6,1.4,0.86,43,5,2,5.37,7.2,0.6,30,18,2,5.2,7.11,0.24,12,32,6,5.17,7.12
0.8,1.6,1.6,0.9,45,4,1,5.49,7.5,0.56,28,18,4,5.43,7.56,0.3,15,33,2,5.27,6.55
0.8,1.6,1.8,0.84,42,5,3,5.62,7.2,0.38,19,24,7,5.84,7.58,0.24,12,29,9,5.5,6.97
0.8,1.6,2.0,0.88,44,5,1,5.32,7.6,0.7,35,12,3,5.46,7.0,0.28,14,29,7,5.29,6.97
0.8,1.8,0.0,0.86,43,5,2,5.74,6.8,0.8,40,8,2,5.5,6.0,0.16,8,38,4,5.0,6.84
0.8,1.8,0.2,0.96,48,2,0,5.79,8.0,0.7,35,15,0,5.69,6.53,0.36,18,26,6,5.44,6.23
0.8,1.8,0.4,0.84,42,5,3,5.71,6.8,0.62,31,17,2,5.32,7.18,0.22,11,31,8,5.36,6.97
0.8,1.8,0.6,0.9,45,4,1,5.8,7.5,0.6,30,19,1,5.4,6.84,0.28,14,31,5,5.29,6.77
0.8,1.8,0.8,0.8,40,7,3,5.4,7.43,0.56,28,17,5,5.36,7.29,0.16,8,39,3,5.25,6.77
0.8,1.8,1.0,0.88,44,4,2,5.32,6.5,0.52,26,19,5,5.15,7.37,0.24,12,33,5,5.5,6.91
0.8,1.8,1.2,0.8,40,7,3,5.15,6.86,0.56,28,20,2,5.43,7.6,0.16,8,37,5,5.25,6.7
0.8,1.8,1.4,0.88,44,3,3,5.45,7.33,0.52,26,22,2,5.15,7.73,0.24,12,32,6,5.0,6.94
0.8,1.8,1.6,0.86,43,5,2,5.51,7.2,0.6,30,13,7,5.33,7.54,0.08,4,33,13,5.5,6.85
0.8,1.8,1.8,0.9,45,3,2,5.44,8.0,0.52,26,19,5,5.31,7.37,0.22,11,31,8,5.55,6.77
0.8,1.8,2.0,0.86,43,4,3,5.33,6.5,0.46,23,21,6,5.35,7.43,0.22,11,33,6,5.0,7.21
0.8,2.0,0.0,0.84,42,7,1,5.52,7.43,0.86,43,7,0,5.51,6.86,0.22,11,32,7,5.0,6.75
0.8,2.0,0.2,0.88,44,6,0,5.5,7.0,0.72,36,12,2,5.28,6.67,0.16,8,39,3,5.5,6.62
0.8,2.0,0.4,0.92,46,3,1,5.65,7.33,0.78,39,11,0,5.36,6.36,0.12,6,42,2,5.33,6.81
0.8,2.0,0.6,0.86,43,5,2,5.56,6.8,0.68,34,14,2,5.0,7.43,0.14,7,36,7,5.0,6.67
0.8,2.0,0.8,0.88,44,4,2,5.73,7.0,0.54,27,20,3,5.15,7.2,0.22,11,35,4,5.0,6.69
0.8,2.0,1.0,0.74,37,8,5,5.22,7.25,0.68,34,15,1,5.41,7.47,0.24,12,30,8,5.33,6.93
0.8,2.0,1.2,0.82,41,5,4,5.54,7.6,0.52,26,18,6,5.38,7.44,0.16,8,37,5,5.0,6.7
0.8,2.0,1.4,0.92,46,3,1,5.48,7.33,0.38,19,28,3,5.53,7.57,0.24,12,32,6,5.17,6.56
0.8,2.0,1.6,0.8,40,6,4,5.7,7.67,0.64,32,13,5,5.38,8.0,0.22,11,36,3,5.18,6.67
0.8,2.0,1.8,0.9,45,5,0,5.76,7.6,0.5,25,24,1,5.72,7.5,0.28,14,31,5,5.14,6.97
